domain_index,orientation,z_start_um,z_end_um,length_um
373.0,-1.0,2895.7730864885066,2897.939,2.1659135114932724
374.0,1.0,2897.939,2897.939,0.0
375.0,-1.0,2897.939,2913.4359999999997,15.496999999999844
376.0,1.0,2913.436,2913.436,0.0
377.0,-1.0,2913.436,2928.933,15.496999999999844
378.0,1.0,2928.933,2928.993645393516,0.0606453935160971
379.0,-1.0,2928.993645393516,2944.43,15.436354606483746
380.0,1.0,2944.43,2944.7570188877717,0.3270188877718283
381.0,-1.0,2944.7570188877717,2959.9269999999997,15.169981112228015
382.0,1.0,2959.927,2960.0344936332976,0.1074936332975085
383.0,-1.0,2960.0344936332976,2975.424,15.389506366702335
384.0,1.0,2975.424,2978.797137597626,3.3731375976258278
385.0,-1.0,2978.797137597626,2990.921,12.123862402374016
386.0,1.0,2990.921,2990.9210397819797,3.978197992182686e-05
387.0,-1.0,2990.9210397819797,3006.4179999999997,15.496960218019922
388.0,1.0,3006.418,3008.4639452877077,2.045945287707582
389.0,-1.0,3008.4639452877077,3021.915,13.451054712292262
390.0,1.0,3021.915,3021.950937798711,0.03593779871107472
391.0,-1.0,3021.950937798711,3037.412,15.461062201288769
392.0,1.0,3037.412,3037.4255002726645,0.01350027266471443
393.0,-1.0,3037.4255002726645,3052.9089999999997,15.48349972733513
394.0,1.0,3052.909,3052.964463965996,0.055463965995841136
395.0,-1.0,3052.964463965996,3068.406,15.441536034004002
396.0,1.0,3068.406,3068.986549852083,0.5805498520830952
397.0,-1.0,3068.986549852083,3083.903,14.916450147916748
398.0,1.0,3083.903,3083.9030373164214,3.731642163984361e-05
399.0,-1.0,3083.9030373164214,3099.3999999999996,15.496962683578204
400.0,1.0,3099.4,3100.6495852987923,1.2495852987922262
401.0,-1.0,3100.6495852987923,3114.897,14.247414701207617
402.0,1.0,3114.897,3125.130945347129,10.233945347129065
403.0,-1.0,3125.130945347129,3130.394,5.263054652870778
404.0,1.0,3130.394,3145.814742801293,15.420742801293272
405.0,-1.0,3145.814742801293,3145.8909999999996,0.07625719870657122
406.0,1.0,3145.891,3145.898415496934,0.007415496933845134
407.0,-1.0,3145.898415496934,3161.388,15.489584503065998
408.0,1.0,3161.388,3161.4060943554186,0.018094355418725172
409.0,-1.0,3161.4060943554186,3176.8849999999998,15.478905644581118
410.0,1.0,3176.8849999999998,3177.916072782931,1.03107278293146
411.0,-1.0,3177.916072782931,3192.3819999999996,14.465927217068383
412.0,1.0,3192.382,3192.382000000061,6.093614501878619e-11
413.0,-1.0,3192.382000000061,3207.879,15.496999999938907
414.0,1.0,3207.879,3207.879797426372,0.0007974263721735042
415.0,-1.0,3207.879797426372,3223.3759999999997,15.49620257362767
416.0,1.0,3223.376,3223.405828499562,0.02982849956197242
417.0,-1.0,3223.405828499562,3238.873,15.467171500437871
418.0,1.0,3238.873,3238.873,0.0
419.0,-1.0,3238.873,3254.37,15.496999999999844
420.0,1.0,3254.37,3267.4077473093053,13.03774730930536
421.0,-1.0,3267.4077473093053,3269.8669999999997,2.459252690694484
422.0,1.0,3269.867,3269.8740532905467,0.007053290546537028
423.0,-1.0,3269.8740532905467,3285.364,15.489946709453307
424.0,1.0,3285.364,3285.5708569188905,0.2068569188904803
425.0,-1.0,3285.5708569188905,3300.861,15.290143081109363
426.0,1.0,3300.861,3302.024426396664,1.1634263966639082
427.0,-1.0,3302.024426396664,3316.3579999999997,14.333573603335935
428.0,1.0,3316.358,3316.4911444921613,0.13314449216113644
429.0,-1.0,3316.4911444921613,3331.855,15.363855507838707
430.0,1.0,3331.855,3331.8610197981993,0.006019798199304205
431.0,-1.0,3331.8610197981993,3347.352,15.49098020180054
432.0,1.0,3347.352,3347.4622590703343,0.11025907033445037
433.0,-1.0,3347.4622590703343,3362.8489999999997,15.386740929665393
434.0,1.0,3362.849,3363.625048839085,0.7760488390849787
435.0,-1.0,3363.625048839085,3378.346,14.720951160914865
436.0,1.0,3378.346,3378.695222204002,0.34922220400221704
437.0,-1.0,3378.695222204002,3393.843,15.147777795997627
438.0,1.0,3393.843,3393.8499599620823,0.006959962082419224
439.0,-1.0,3393.8499599620823,3409.3399999999997,15.490040037917424
440.0,1.0,3409.34,3409.34,0.0
441.0,-1.0,3409.34,3424.837,15.496999999999844
442.0,1.0,3424.837,3424.8392768079416,0.0022768079415982356
443.0,-1.0,3424.8392768079416,3440.334,15.494723192058245
444.0,1.0,3440.334,3440.501614565424,0.16761456542417363
445.0,-1.0,3440.501614565424,3455.8309999999997,15.32938543457567
446.0,1.0,3455.831,3455.831917476599,0.0009174765987154387
447.0,-1.0,3455.831917476599,3471.328,15.496082523401128
448.0,1.0,3471.328,3473.187846774575,1.8598467745750895
449.0,-1.0,3473.187846774575,3486.825,13.637153225424754
450.0,1.0,3486.825,3486.825,0.0
451.0,-1.0,3486.825,3502.3219999999997,15.496999999999844
452.0,1.0,3502.322,3502.4839053602905,0.16190536029034774
453.0,-1.0,3502.4839053602905,3517.819,15.335094639709496
454.0,1.0,3517.819,3517.8218924147336,0.002892414733651094
455.0,-1.0,3517.8218924147336,3533.316,15.494107585266192
